district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
NICOBARS,Small Lapati,"5/29/24, 12:00 AM",9.2292183,92.7872983,268.1,6.19,72.9,0.85,26.36,0.54,0.37,1.28,0.29,7.1,14.21,0.9
NICOBARS,Chuckchucha,"5/27/24, 12:00 AM",9.2045888,92.8159653,265.13,6.19,132.54,3.29,41.28,0.78,0.36,0.17,0.25,6.9,12.87,0.8
NICOBARS,Arong,"5/29/24, 12:00 AM",9.16826301,92.73136949,182.79,3.1,55.23,0.85,55.18,1.71,1.22,0.72,0.31,7.3,28.75,0.35
NICOBARS,Chuckchucha,"5/27/24, 12:00 AM",9.20665027,92.80656823,285.3,3.1,119.38,2.07,41.67,1.76,0.21,0.72,0.25,7.1,21.87,0.4
NICOBARS,Tapoiming,"5/30/24, 12:00 AM",9.217485,92.80197166666667,119.17,6.19,88.36,3.29,48.22,0.52,0.62,0.17,0.56,7.4,23.25,1.1
NICOBARS,Small Lapati,"5/29/24, 12:00 AM",9.2144433,92.7849117,268.19,3.1,123.7,0.85,26.28,0.54,0.37,1.28,0.29,7.1,16.21,0.9
NICOBARS,Big Lapati,"5/30/24, 12:00 AM",9.2255916,92.7940881,217.91,10.84,81.27,2.07,51.18,1.63,0.62,0.17,0.34,5.8,30.16,0.2
NICOBARS,Teetop,"5/27/24, 12:00 AM",9.20896555,92.74870868,210.39,4.64,64.43,2.07,30.56,0.7,0.22,1.83,0.33,7.0,25.98,0.5
NICOBARS,Teetop,"5/27/24, 12:00 AM",9.19891294,92.75062409,196.59,4.64,116.23,3.29,34.76,1.11,0.36,0.72,0.3,6.5,22.34,0.5
NICOBARS,Kimois,"5/29/24, 12:00 AM",9.13248745,92.75745342,289.06,6.19,108.9,2.07,42.38,4.59,0.62,0.72,0.3,7.1,19.65,0.3
NICOBARS,Small Lapati,"5/29/24, 12:00 AM",9.2144433,92.7849117,286.1,10.84,106.11,2.07,29.38,0.63,0.21,0.72,0.35,7.0,13.87,0.1
NICOBARS,Kupinga*,"6/3/24, 12:00 AM",8.01254637,93.39888171,263.42,3.1,47.2,0.85,24.89,0.92,0.44,0.17,0.2,7.6,17.17,0.9
NICOBARS,Malacca,"5/29/24, 12:00 AM",9.16494929,92.8030993,272.1,1.55,132.66,2.07,58.31,3.14,0.44,1.28,0.46,7.2,25.49,1.0
NICOBARS,Sawai,"3/4/24, 12:00 AM",9.21452652,92.73107561,72.76,1.55,50.81,0.85,68.46,0.31,0.64,1.28,0.26,7.1,19.63,0.7
NICOBARS,Kinyuka,"5/27/24, 12:00 AM",9.2045888,92.8159653,197.84,3.1,70.69,2.07,36.96,0.33,0.58,0.17,0.34,7.3,26.58,1.0
NICOBARS,Perka,"5/29/24, 12:00 AM",9.1771067,92.814559,255.1,3.1,98.36,0.85,47.95,0.83,0.13,0.72,0.63,7.1,28.79,1.3
NICOBARS,Sawai,"3/4/24, 12:00 AM",9.21452652,92.73107561,79.13,1.55,66.27,0.85,59.26,0.38,0.8,0.72,0.32,6.9,20.52,0.4
NICOBARS,Malacca,"5/29/24, 12:00 AM",9.16484406,92.80164328,139.13,4.64,108.24,2.07,58.32,3.42,0.87,1.28,0.29,7.0,27.26,1.0
NICOBARS,Govinda Nagar,"5/29/24, 12:00 AM",7.001417,93.8895557,351.23,7.74,100.8,2.07,48.12,1.07,0.29,8.5,0.27,5.2,29.54,0.7
NICOBARS,Perka,"5/29/24, 12:00 AM",9.1753662,92.8161162,248.92,1.55,99.41,0.85,51.42,0.73,0.51,0.17,0.38,7.1,28.25,1.8
NICOBARS,Govinda Nagar,"5/29/24, 12:00 AM",7.000336,93.9085787,363.78,12.38,123.2,4.51,55.76,1.09,0.62,0.72,0.19,5.76,30.06,1.2
NICOBARS,Kupinga*,"6/3/24, 12:00 AM",8.01270216,93.39861708,244.61,3.1,40.77,0.85,25.89,0.68,0.44,0.17,0.16,6.9,14.37,0.9
NICOBARS,Kimois,"5/29/24, 12:00 AM",9.1294521,92.76037692,197.84,9.29,108.36,2.07,38.46,4.22,0.41,0.72,0.4,7.3,19.67,0.8
NICOBARS,Kimois,"5/29/24, 12:00 AM",9.13224072,92.75739451,191.57,12.38,72.9,2.07,51.28,3.23,0.35,0.72,0.31,7.3,28.13,0.4
NICOBARS,Berainak/Badnak,"7/20/24, 12:00 AM",8.0724892,93.5462632,263.42,3.1,61.92,0.85,26.36,1.98,1.14,0.17,0.21,6.7,22.88,0.9
NICOBARS,Kupinga*,"6/3/24, 12:00 AM",8.01140669,93.39522947,263.42,3.1,47.38,0.85,23.62,0.62,0.9,0.17,0.15,7.4,17.1,1.1
