district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
DARJEELING,Lonku Khasmahal,"12/12/23, 12:00 AM",26.9500425,88.4181242,423.37,46.0,125.0,0.24,16.45,0.41,0.68,4.85,1.15,5.4,1.05,0.09
DARJEELING,Rolak Khasmahal,"12/18/23, 12:00 AM",27.0024161,88.3599024,489.56,54.0,115.0,0.37,13.75,0.63,0.21,7.03,1.76,5.2,0.48,0.11
DARJEELING,Upper Mamring Khasmahal,"12/28/23, 12:00 AM",26.9518729,88.320497,441.82,45.0,205.0,0.24,9.45,0.41,0.23,5.12,1.32,5.0,0.62,0.11
DARJEELING,Rolak Khasmahal,"12/18/23, 12:00 AM",26.9497783,88.4091245,423.37,47.0,125.0,0.24,11.55,0.71,0.47,6.11,1.15,5.6,0.82,0.12
DARJEELING,Lonku Khasmahal,"12/7/23, 12:00 AM",26.956531,88.4232201,547.07,45.0,185.0,0.37,13.35,0.56,0.49,6.25,2.29,5.6,1.92,0.1
DARJEELING,Lonku Khasmahal,"12/8/23, 12:00 AM",26.9543111,88.4193391,529.71,58.0,110.0,0.36,18.42,0.41,0.21,7.09,2.13,5.5,2.51,0.11
DARJEELING,Upper Mamring Khasmahal,"12/28/23, 12:00 AM",26.9517967,88.3206183,438.56,53.0,205.0,0.23,9.53,-1.0,0.33,6.25,1.29,4.8,0.61,0.11
DARJEELING,Rolak Khasmahal,"12/18/23, 12:00 AM",26.949775,88.40914,479.79,54.0,120.0,0.32,13.01,0.61,0.45,6.54,1.67,5.2,0.65,0.11
DARJEELING,Rolak Khasmahal,"12/18/23, 12:00 AM",26.9714901,88.422061,429.89,45.0,130.0,0.24,12.24,0.62,0.38,5.13,1.21,5.2,0.71,0.13
DARJEELING,Rolak Khasmahal,"12/12/23, 12:00 AM",26.9531957,88.409739,426.63,54.0,145.0,0.35,12.15,0.51,0.78,5.85,1.18,5.1,0.85,0.09
DARJEELING,Rolak Khasmahal,"12/12/23, 12:00 AM",26.9474502,88.4105457,429.89,47.0,135.0,0.28,12.85,0.45,0.46,4.78,1.21,5.4,0.41,0.11
DARJEELING,Rolak Khasmahal,"12/12/23, 12:00 AM",26.9531367,88.4097067,438.56,42.0,130.0,0.25,17.24,0.45,6.85,6.75,1.29,5.1,1.25,0.07
DARJEELING,Sittong Khasmahal,"12/26/23, 12:00 AM",26.9207495,88.3786614,423.37,51.0,135.0,0.25,9.76,0.43,0.23,5.25,1.15,4.9,0.75,0.09
DARJEELING,Rolak Khasmahal,"12/18/23, 12:00 AM",26.9497725,88.4091458,443.99,48.0,115.0,0.27,12.45,0.62,0.42,6.42,1.34,5.8,0.72,0.11
DARJEELING,Rolak Khasmahal,"12/19/23, 12:00 AM",27.0785331,88.5267692,424.46,51.0,130.0,0.37,11.25,0.23,0.61,6.95,1.16,5.6,0.62,0.09
DARJEELING,Rolak Khasmahal,"12/19/23, 12:00 AM",26.9552538,88.4508358,443.99,52.0,145.0,0.26,12.21,0.25,0.65,6.68,1.34,5.2,1.08,0.12
DARJEELING,Rolak Khasmahal,"12/19/23, 12:00 AM",26.9491532,88.4018884,389.74,54.0,135.0,0.27,13.65,0.35,0.21,5.74,0.84,5.1,0.96,0.11
DARJEELING,Rolak Khasmahal,"12/12/23, 12:00 AM",26.9552538,88.4508358,424.46,45.0,140.0,0.22,13.05,0.62,0.37,6.05,1.16,5.1,0.45,0.09
DARJEELING,Rolak Khasmahal,"12/15/23, 12:00 AM",26.9531367,88.4097067,434.22,53.0,115.0,0.25,16.24,0.53,0.9,6.25,1.25,5.2,1.06,0.07
DARJEELING,Upper Mamring Khasmahal,"12/28/23, 12:00 AM",26.9256926,88.3735547,429.89,47.0,185.0,0.28,11.05,0.53,0.21,5.21,1.21,5.8,0.83,0.12
