district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
DURG,Achholi,"12/15/23, 12:00 AM",21.1094622,81.330143,250.88,16.12,288.73,0.4,6.816,1.009,0.676,13.75,0.44,5.43,6.03,0.188
DURG,Aamdi,"12/14/23, 12:00 AM",21.14428952,81.266201,200.7,44.8,372.28,1.2,12.28,1.116,1.088,7.5,1.26,6.72,20.82,0.344
DURG,Achanakpur,"12/15/23, 12:00 AM",21.0891085,81.37386506666667,163.07,14.33,303.63,0.3,7.092,1.163,0.476,26.25,0.75,7.6,36.32,0.101
DURG,Achanakpur,"12/14/23, 12:00 AM",21.0966135,81.3751707,137.98,34.94,245.28,1.5,6.816,0.946,1.336,17.5,1.34,7.12,4.578,0.217
DURG,Achholi,"12/14/23, 12:00 AM",21.1187229,81.3461647,376.32,14.33,150.86,0.6,6.404,0.892,0.932,37.55,0.68,4.82,21.14,0.121
DURG,Achanakpur,"12/14/23, 12:00 AM",21.0894997,81.3738984,288.51,20.6,393.96,0.7,10.1,0.492,0.675,21.25,1.35,6.72,13.42,0.101
DURG,Aamdi,"12/23/23, 12:00 AM",21.040435,81.578215,225.79,8.96,501.42,0.4,12.12,0.558,1.696,13.75,1.0,7.65,14.42,0.225
DURG,Achanakpur,"12/15/23, 12:00 AM",21.0891636,81.37388296666667,301.05,26.88,192.08,0.7,4.532,0.772,0.598,28.75,0.78,6.8,28.14,0.122
DURG,Aamdi,"12/15/23, 12:00 AM",21.1187574,81.3460097,137.98,17.92,134.06,0.3,12.42,1.068,1.542,5.0,1.1,5.3,20.0,0.118
DURG,Achholi,"12/14/23, 12:00 AM",21.1008538,81.3326109,213.24,20.6,209.44,1.3,13.84,0.882,1.224,22.5,0.91,6.55,10.12,0.202
DURG,Aamdi,"12/16/23, 12:00 AM",21.051068333333333,81.57565166666667,175.61,24.19,406.0,1.0,10.42,1.452,0.732,27.5,1.0,5.23,18.36,0.123
DURG,Kolihapuri,"12/14/23, 12:00 AM",21.14092289004475,81.26602093689144,175.61,37.63,768.26,1.0,4.984,27.5,0.984,27.5,1.27,6.88,5.398,0.218
DURG,Aamdi,"12/19/23, 12:00 AM",21.0958024,81.381012,250.88,21.5,251.32,0.7,6.002,1.402,1.216,7.5,0.63,7.65,19.32,0.156
DURG,Aamdi,"12/15/23, 12:00 AM",21.105884,81.3830736,238.33,30.46,110.65,1.1,6.88,0.66,1.084,8.75,1.13,6.05,24.84,0.112
DURG,Achanakpur,"12/15/23, 12:00 AM",21.105884,81.3830736,200.7,24.19,628.88,1.4,18.64,1.366,1.886,30.0,0.62,7.69,9.516,0.366
DURG,Aamdi,"12/15/23, 12:00 AM",21.0894991,81.3738982,213.24,21.5,233.96,0.5,8.824,0.918,0.875,30.0,1.09,6.57,9.088,0.1
DURG,Aamdi,"12/15/23, 12:00 AM",21.122623,81.3418322,163.07,17.92,304.3,0.5,17.56,1.644,0.982,6.25,1.34,5.73,17.56,0.11
DURG,Aamdi,"12/15/23, 12:00 AM",21.086216303519905,81.46149069070816,163.07,11.04,186.7,0.6,6.412,1.318,0.594,8.75,0.88,5.57,6.216,0.102
DURG,Achanakpur,"12/15/23, 12:00 AM",21.08910245,81.37386503333333,288.51,27.77,267.34,0.7,8.114,0.72,0.846,22.5,1.26,7.61,10.66,0.131
DURG,Aamdi,"12/13/23, 12:00 AM",21.0850768,81.3445823,225.79,30.46,628.65,0.8,9.642,1.038,1.408,22.5,0.78,7.67,12.82,0.435
DURG,Achholi,"12/16/23, 12:00 AM",21.050741666666667,81.57031833333333,225.79,8.96,426.6,0.9,8.426,0.776,0.596,18.75,1.6,6.88,29.32,0.179
DURG,Achanakpur,"12/15/23, 12:00 AM",21.100044,81.3772324,489.21,12.54,110.76,0.5,10.18,1.306,1.516,6.25,0.57,7.54,22.3,0.113
DURG,Aamdi,"12/14/23, 12:00 AM",21.1377177,81.3263609,225.79,17.02,228.25,0.5,22.96,1.592,0.84,10.0,1.1,5.14,8.85,0.105
DURG,Aamdi,"12/14/23, 12:00 AM",21.1383701,81.3535195,790.27,19.71,212.57,1.1,12.02,0.772,1.482,27.5,0.89,5.58,15.74,0.157
DURG,Aamdi,"12/19/23, 12:00 AM",20.9566509,81.5268501,213.24,22.4,414.96,0.7,7.262,6.752,2.374,25.0,1.05,4.61,37.62,0.113
DURG,Achanakpur,"12/14/23, 12:00 AM",21.1014272,81.3971593,175.61,17.02,156.12,0.5,24.98,0.604,2.076,8.75,1.05,5.67,19.72,0.18
DURG,Saoni,"12/18/23, 12:00 AM",21.11871600151062,81.5431934595108,125.44,17.02,475.88,1.1,7.802,0.722,1.498,7.5,1.0,5.32,13.28,0.112
DURG,Aamdi,"12/15/23, 12:00 AM",21.111458,81.3699815,188.16,16.12,334.54,0.6,12.14,0.924,0.622,17.5,0.56,7.73,12.8,0.108
DURG,Aamdi,"12/14/23, 12:00 AM",21.139942,81.2548087,163.07,12.54,340.48,0.5,11.26,1.566,0.732,8.75,0.47,6.32,23.44,0.28
DURG,Aamdi,"12/15/23, 12:00 AM",21.07303333333333,81.45996833333334,175.61,16.12,355.6,0.6,5.742,0.656,0.85,7.5,0.67,4.12,12.32,0.108
DURG,Kolihapuri,"12/14/23, 12:00 AM",21.140908556990325,81.26600635237992,225.79,8.96,452.14,1.2,12.4,0.732,2.846,28.75,0.75,6.26,12.84,0.229
DURG,Aamdi,"12/19/23, 12:00 AM",21.0894988,81.3738986,250.88,15.23,396.81,0.8,6.958,0.692,1.086,7.5,0.68,7.75,9.084,0.148
DURG,Aamdi,"12/15/23, 12:00 AM",21.122623,81.3418322,163.07,24.19,396.25,0.5,19.2,1.224,0.81,10.0,1.54,5.57,19.2,0.12
DURG,Achholi,"12/15/23, 12:00 AM",21.1094622,81.330143,175.61,34.04,291.64,1.6,6.69,0.843,0.994,10.0,0.95,4.93,18.72,0.129
DURG,Aamdi,"12/23/23, 12:00 AM",21.04826166666667,81.57132166666666,137.98,18.81,191.52,0.6,26.96,0.784,1.006,12.5,0.87,7.43,19.38,0.248
DURG,Aamdi,"12/15/23, 12:00 AM",21.0671844,81.3995639,150.52,25.98,195.66,1.1,8.29,2.302,1.176,21.25,0.93,6.45,15.96,0.102
DURG,Saoni,"12/16/23, 12:00 AM",21.11528277397156,81.54241025447845,175.61,17.02,343.72,0.9,16.36,0.576,1.362,21.25,1.0,6.59,13.24,0.158
DURG,Achholi,"12/15/23, 12:00 AM",21.1187331,81.346096,188.16,14.33,164.86,0.4,12.14,1.33,0.542,35.0,1.21,5.23,20.92,0.129
DURG,Amapendri,"12/16/23, 12:00 AM",21.11699890656907,81.52367737144232,326.14,34.04,428.73,0.5,4.772,0.432,1.392,7.5,1.34,5.97,13.52,0.104
DURG,Achholi,"12/15/23, 12:00 AM",21.1245867,81.3369183,125.44,24.19,369.152,1.2,14.34,1.82,1.12,8.75,0.53,7.12,33.42,0.16
DURG,Patan,"12/18/23, 12:00 AM",21.11548981,81.53349956,188.16,21.5,297.13,0.8,6.142,1.286,1.112,16.25,0.64,6.8,13.42,0.183
DURG,Amapendri,"12/23/23, 12:00 AM",21.10831728670746,81.51946722529829,175.61,13.44,536.25,0.4,3.648,0.624,1.322,40.0,1.22,7.45,6.394,0.117
DURG,Aamdi,"12/14/23, 12:00 AM",21.106271,81.3834172,137.98,34.94,143.24,0.8,4.376,1.02,1.344,20.0,1.05,3.94,8.88,0.202
DURG,Aamdi,"12/14/23, 12:00 AM",21.1369611,81.326017,426.49,10.75,431.08,1.0,10.02,1.072,1.702,8.75,1.04,5.86,16.62,0.178
DURG,Achanakpur,"12/15/23, 12:00 AM",21.1114503,81.3699862,163.07,23.29,233.29,0.4,6.56,2.716,1.254,21.35,0.93,6.65,28.8,0.1
DURG,Amapendri,"12/23/23, 12:00 AM",21.106273317709565,81.51829023845494,200.7,20.6,464.68,0.3,6.172,0.332,1.008,37.5,1.0,6.37,11.58,0.109
DURG,Aamdi,"12/19/23, 12:00 AM",20.9517983,81.51951,150.52,15.23,437.02,0.8,3.608,0.972,1.088,31.25,0.58,6.98,9.638,0.104
DURG,Ahivara,"12/18/23, 12:00 AM",21.113823652267456,81.53259873390198,175.61,17.02,304.86,1.0,19.18,0.692,0.804,15.0,1.0,4.69,14.32,0.179
DURG,Achholi,"12/15/23, 12:00 AM",21.1094622,81.330143,137.98,15.23,250.43,0.8,14.72,0.79,2.08,16.25,1.81,7.85,4.84,0.233
DURG,Achholi,"12/15/23, 12:00 AM",21.1230277,81.3425197,188.16,9.85,288.06,1.6,9.36,1.24,1.84,20.0,1.53,5.61,28.42,0.12
DURG,Achholi,"12/15/23, 12:00 AM",21.1136321,81.3322059,163.07,36.73,366.01,1.2,17.24,1.26,0.94,17.5,1.3,4.91,12.84,0.141
DURG,Achholi,"12/15/23, 12:00 AM",21.1094622,81.330143,188.16,37.63,351.23,0.8,13.42,1.49,2.42,17.5,1.3,4.97,13.42,0.215
DURG,Achholi,"12/14/23, 12:00 AM",21.1028471,81.3380506,225.79,19.71,196.112,1.0,9.046,1.802,1.216,27.5,1.02,6.72,19.62,0.163
DURG,Achholi,"12/14/23, 12:00 AM",21.1008539,81.3326134,501.76,20.6,154.112,1.0,16.562,0.862,1.384,32.5,0.79,6.76,8.674,0.278
DURG,Achholi,"12/16/23, 12:00 AM",21.050698333333337,81.57433333333333,125.44,17.92,590.12,0.9,13.36,0.498,1.22,18.75,1.6,7.05,20.36,0.161
DURG,Achholi,"12/16/23, 12:00 AM",21.049691666666664,81.57354333333333,175.61,18.81,431.08,1.2,12.84,0.942,0.652,18.75,1.21,5.99,15.42,0.145
DURG,Achholi,"12/23/23, 12:00 AM",21.04761,81.57524166666667,200.7,15.23,381.92,0.7,10.68,1.086,1.052,6.25,0.87,7.72,16.9,0.167
DURG,Achholi,"12/14/23, 12:00 AM",21.1187474,81.3460582,125.44,17.02,160.38,0.25,10.54,1.012,0.932,6.25,0.82,4.8,21.92,0.123
DURG,Achholi,"12/15/23, 12:00 AM",21.1187196,81.3461331,263.42,11.64,132.16,0.5,10.72,0.402,1.336,7.5,1.16,5.3,10.64,0.1
DURG,Achholi,"12/15/23, 12:00 AM",21.1187586,81.3460387,150.52,29.56,296.91,0.6,11.12,1.932,0.914,10.0,1.05,5.71,27.1,0.101
DURG,Achholi,"12/15/23, 12:00 AM",21.1187586,81.3460387,200.7,25.98,175.5,0.5,10.94,1.304,0.596,8.75,1.05,5.29,20.98,0.109
DURG,Achholi,"12/15/23, 12:00 AM",21.1187632,81.3460208,200.7,25.98,334.2,0.5,11.14,1.984,0.724,7.5,0.81,5.26,20.78,0.105
DURG,Achholi,"12/15/23, 12:00 AM",21.122623,81.3418322,275.96,25.98,267.45,0.4,6.654,0.84,0.952,8.75,0.56,5.62,27.44,0.1
DURG,Kolihapuri,"12/13/23, 12:00 AM",21.14091920200736,81.26604105345905,175.61,13.44,534.86,1.0,12.02,1.196,2.418,17.5,0.96,6.8,15.76,0.285
