district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62572521084608,85.25625643888644,0.0,11.0,154.0,0.6,0.0,0.54,0.0,31.0,0.73,5.6,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626044174731668,85.25633166984029,0.0,17.0,145.0,0.4,0.0,0.37,0.0,17.0,0.69,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53031155535397,85.21937306171465,0.0,17.0,117.0,0.3,0.0,0.43,0.0,27.0,0.69,5.3,0.0,0.09
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62573043646612,85.25627103967257,0.0,6.0,137.0,0.4,0.0,0.54,0.0,19.0,0.49,5.8,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53030794405137,85.21936107102482,0.0,11.0,123.0,0.4,0.0,0.39,0.0,31.0,0.77,5.4,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530327551630908,85.2193151968434,32.6683,18.0,147.0,0.4,0.0,0.39,0.0,33.0,0.49,5.7,0.0,0.23
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62573275796305,85.25626233424995,0.0,21.0,149.0,0.4,0.0,0.39,0.0,21.0,0.73,5.8,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53043340652213,85.2192398769265,0.0,9.0,137.0,0.6,0.0,0.59,0.0,29.0,0.69,5.6,0.0,0.27
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625727208874835,85.25625109480492,0.0,11.0,137.0,0.8,0.0,0.49,0.0,17.0,0.69,5.3,0.0,0.09
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625775986564463,85.25626899765547,0.0,6.0,147.0,0.6,0.0,0.54,0.0,37.0,0.81,5.4,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.5303140806646,85.21936957834664,0.0,17.0,109.0,0.4,0.0,0.27,0.0,31.0,0.69,5.8,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625737962465493,85.25626632545546,0.0,17.0,137.0,0.6,0.0,0.39,0.0,33.0,0.73,5.6,0.0,0.23
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53034976004376,85.21930399352073,41.3354,19.0,134.0,0.6,0.0,0.43,0.0,29.0,0.62,5.4,0.0,0.72
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62591797540638,85.25635937578332,0.0,21.0,144.0,0.4,0.0,0.49,0.0,47.0,0.79,5.8,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530303414450984,85.21935941118815,0.0,9.0,141.0,0.4,0.0,0.39,0.0,21.0,0.79,5.9,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530348516069253,85.21930824448282,32.6683,11.0,144.0,0.8,0.0,0.39,0.0,27.0,0.49,5.2,0.0,0.65
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62569634704469,85.25621055452844,0.0,19.0,127.0,0.4,0.0,0.52,0.0,34.0,0.69,5.4,0.0,0.39
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62574287454436,85.25626780669437,0.0,6.0,147.0,0.8,0.0,0.47,0.0,33.0,0.69,5.8,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62566669282433,85.25622578580031,0.0,17.0,141.0,0.8,0.0,0.54,0.0,28.0,0.77,5.8,0.0,0.29
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53030281584536,85.21937589507435,0.0,11.0,110.0,0.4,0.0,0.39,0.0,47.0,0.79,5.8,0.0,0.17
PURI,Bajrakote,"10/17/23, 12:00 AM",19.53030252188832,85.21933144202347,39.3353,14.0,137.0,0.4,0.0,0.47,0.0,21.0,0.59,5.3,0.0,0.06
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62588955914588,85.25636901955522,0.0,14.0,141.0,0.4,0.0,0.47,0.0,31.0,0.79,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530314969624257,85.2193718371331,0.0,9.0,117.0,0.4,0.0,0.41,0.0,34.0,0.79,5.4,0.0,0.13
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62601403797635,85.25632892813898,0.0,3.0,147.0,0.6,0.0,0.54,0.0,39.0,0.77,5.3,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53042518211609,85.21923175962569,0.0,18.0,133.0,0.6,0.0,0.39,0.0,31.0,0.62,5.2,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62613964296564,85.25630201310685,0.0,3.0,121.0,0.4,0.0,0.43,0.0,35.0,0.83,5.6,0.0,0.13
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53032311629215,85.2192927869009,48.6691,6.0,147.0,0.6,0.0,0.39,0.0,37.0,0.73,5.3,0.0,0.69
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53040989522263,85.21923395453909,0.0,6.0,147.0,0.6,0.0,0.41,0.0,41.0,0.69,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626100891573493,85.25628566311522,0.0,27.0,134.0,0.4,0.0,0.43,0.0,21.0,0.69,5.8,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625877930571733,85.25636453799193,0.0,6.0,139.0,0.6,0.0,0.43,0.0,27.0,0.79,5.9,0.0,0.23
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53039176604933,85.21924957853142,0.0,11.0,149.0,0.4,0.0,0.41,0.0,17.0,0.69,5.4,0.0,0.13
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62570898325449,85.25621032254314,0.0,14.0,110.0,0.6,0.0,0.45,0.0,17.0,0.55,5.8,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53032333237593,85.2193481202633,0.0,6.0,117.0,0.4,0.0,0.43,0.0,37.0,0.83,5.6,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53030454697468,85.2193752724027,0.0,9.0,131.0,0.3,0.0,0.43,0.0,31.0,0.79,5.6,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62604502794588,85.25633505086958,0.0,17.0,134.0,0.2,0.0,0.55,0.0,17.0,0.69,5.8,0.0,0.11
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625744421627587,85.25626320008186,0.0,11.0,144.0,0.6,0.0,0.43,0.0,39.0,0.72,5.6,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530318567627564,85.21936902789302,0.0,11.0,141.0,0.3,0.0,0.41,0.0,21.0,0.72,5.3,0.0,0.18
PURI,Bajrakote,"10/17/23, 12:00 AM",19.530290441615016,85.21935491378622,51.3359,13.0,147.0,0.4,0.0,0.47,0.0,21.0,0.77,5.8,0.0,0.29
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62571007622014,85.25623929293528,0.0,14.0,137.0,0.6,0.0,0.54,0.0,37.0,0.63,5.6,0.0,0.83
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62571636838683,85.25625809660882,0.0,9.0,137.0,0.4,0.0,0.43,0.0,27.0,0.72,5.9,0.0,0.14
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53030302372275,85.21936657583079,0.0,11.0,141.0,0.3,0.0,0.29,0.0,27.0,0.77,5.9,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62574018649112,85.25627359995732,0.0,13.0,141.0,0.8,0.0,0.43,0.0,43.0,0.69,5.9,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62599209533812,85.25632451805153,0.0,9.0,147.0,0.6,0.0,0.54,0.0,38.0,0.65,5.4,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626167475811265,85.25634048711474,0.0,9.0,141.0,0.6,0.0,0.49,0.0,31.0,0.73,5.7,0.0,0.42
PURI,Bajrakote,"10/17/23, 12:00 AM",19.530277881412733,85.21932961586117,48.0024,9.0,149.0,0.8,0.0,0.45,0.0,47.0,0.72,5.6,0.0,0.73
PURI,Bajrakote,"10/17/23, 12:00 AM",19.53031146754272,85.21933350877455,35.3351,13.0,143.0,0.6,0.0,1.3,0.0,17.0,0.53,5.8,0.0,0.03
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53031809074528,85.21936919571907,0.0,6.0,141.0,0.4,0.0,0.49,0.0,35.0,0.66,5.4,0.0,0.23
PURI,Bajrakote,"10/17/23, 12:00 AM",19.530311844261483,85.21933182337986,39.3353,17.0,147.0,0.4,0.0,0.39,0.0,19.0,0.59,5.9,0.0,0.39
PURI,Bajrakote,"10/18/23, 12:00 AM",19.6257132322106,85.25621307387601,0.0,21.0,133.0,0.6,0.0,0.41,0.0,29.0,0.53,5.7,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625756953992404,85.25626474152702,0.0,21.0,137.0,0.8,0.0,0.41,0.0,33.0,0.72,5.8,0.0,0.27
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626086592752166,85.25628637480618,0.0,21.0,165.0,0.6,0.0,0.49,0.0,19.0,0.79,5.4,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530343305578096,85.21936573636496,0.0,9.0,109.0,0.4,0.0,0.37,0.0,35.0,0.73,5.6,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53033102901496,85.2193091604968,41.3354,13.0,144.0,0.6,0.0,0.45,0.0,33.0,0.62,5.6,0.0,0.36
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530424722058807,85.21924638417082,0.0,11.0,143.0,0.8,0.0,0.54,0.0,37.0,0.72,5.8,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53030218157353,85.21937978911104,0.0,13.0,121.0,0.3,0.0,0.59,0.0,41.0,0.73,5.9,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",20.4850501,86.0757386,0.0,6.0,121.0,0.4,0.0,0.37,0.0,31.0,0.65,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625753810866364,85.25627391680024,0.0,11.0,133.0,0.6,0.0,0.43,0.0,11.0,0.72,5.6,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62593063667922,85.25635189091733,0.0,17.0,143.0,0.4,0.0,0.39,0.0,27.0,0.69,5.3,0.0,0.33
PURI,Bajrakote,"10/18/23, 12:00 AM",19.5303177251478,85.21936946225311,0.0,9.0,110.0,0.3,0.0,0.45,0.0,34.0,0.81,5.2,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625877432461227,85.25636272434423,0.0,11.0,33.0,0.6,0.0,0.39,0.0,27.0,0.69,5.4,0.0,0.18
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53039519248841,85.2192491949526,0.0,9.0,147.0,0.4,0.0,0.53,0.0,37.0,0.73,5.4,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625704849995625,85.25621250719742,0.0,13.0,147.0,0.4,0.0,0.47,0.0,21.0,0.77,5.8,0.0,0.29
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626167294030907,85.2563281390091,0.0,14.0,149.0,0.6,0.0,0.41,0.0,41.0,0.72,5.6,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62591173516391,85.25637273807949,0.0,13.0,167.0,0.6,0.0,0.47,0.0,39.0,0.77,5.6,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62616996585053,85.2563362785699,0.0,6.0,144.0,0.4,0.0,0.53,0.0,36.0,0.66,5.3,0.0,0.21
PURI,Bajrakote,"10/17/23, 12:00 AM",19.53030167426108,85.21931068377745,43.3355,17.0,123.0,0.6,0.0,0.49,0.0,33.0,0.65,5.3,0.0,0.4
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62568606658472,85.25623805706539,0.0,14.0,110.0,0.6,0.0,0.45,0.0,17.0,0.55,5.8,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53031471152804,85.21937023535092,0.0,14.0,117.0,0.2,0.0,0.41,0.0,19.0,0.73,5.8,0.0,0.21
PURI,Maharipokhari,"11/1/23, 12:00 AM",19.831395,85.87590999999999,0.0,14.0,110.0,0.4,0.0,0.35,0.0,12.5,0.49,5.3,0.0,0.25
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62569430387004,85.25620654018137,0.0,11.0,137.0,0.6,0.0,0.47,0.0,17.0,0.65,5.6,0.0,0.85
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62613156266738,85.25632102930982,0.0,14.0,139.0,0.3,0.0,0.39,0.0,31.0,0.69,5.8,0.0,0.18
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62617286350993,85.25635869359292,0.0,6.0,141.0,0.4,0.0,0.39,0.0,33.0,0.77,5.4,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530287649491743,85.21937259970647,0.0,3.0,154.0,0.3,0.0,0.33,0.0,27.0,0.71,5.6,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62571782971426,85.25624887104529,0.0,14.0,137.0,0.4,0.0,0.47,0.0,21.0,0.59,5.3,0.0,0.06
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626131163350387,85.25631073296483,0.0,6.0,147.0,0.6,0.0,0.49,0.0,47.0,0.65,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62570809285338,85.25620246060625,0.0,3.0,134.0,0.8,0.0,0.37,0.0,19.0,0.59,5.7,0.0,0.13
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62571536642556,85.25624759085463,0.0,10.0,139.0,0.4,0.0,0.53,0.0,37.0,0.69,5.8,0.0,0.39
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625934713285943,85.2563518148589,0.0,21.0,137.0,0.3,0.0,0.43,0.0,41.0,0.69,5.8,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62609723102413,85.25629107064997,0.0,11.0,147.0,0.8,0.0,0.42,0.0,11.0,0.81,5.8,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53043150393957,85.21925882799854,0.0,21.0,145.0,0.6,0.0,0.39,0.0,49.0,0.77,5.6,0.0,0.14
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62604938085669,85.25629105276568,0.0,21.0,49.0,0.6,0.0,0.63,0.0,29.0,0.79,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626050929599224,85.25633218820954,0.0,11.0,133.0,0.4,0.0,0.47,0.0,17.0,0.79,5.3,0.0,0.23
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625761512250808,85.25626469198426,0.0,16.0,137.0,0.6,0.0,0.41,0.0,17.0,0.79,5.6,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625700392927385,85.25623592253137,0.0,17.0,133.0,0.3,0.0,0.37,0.0,14.0,0.65,5.6,0.0,0.72
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62603791589564,85.256319702666,0.0,3.0,163.0,0.4,0.0,0.65,0.0,19.0,0.73,5.8,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",20.4815285,86.0497377,36.6685,14.0,110.0,0.6,0.0,0.45,0.0,17.0,0.55,5.8,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625719473966747,85.25621658793352,0.0,13.0,144.0,0.6,0.0,0.45,0.0,33.0,0.62,5.6,0.0,0.36
PURI,Maharipokhari,"10/27/23, 12:00 AM",19.844115,85.88339333333333,0.0,14.0,100.0,0.4,0.0,0.35,0.0,12.5,0.54,5.9,0.0,0.21
PURI,Birapurusottampur No-2,"10/19/23, 12:00 AM",19.80328666666667,85.84090333333333,0.0,12.51,191.0,0.2,0.0,0.316,0.0,11.5,0.29,5.1,0.0,0.09
PURI,Uttarsarpada,"9/22/23, 12:00 AM",20.4815426,86.0498549,255.0,0.37,141.0,0.2,9.0,0.864,0.15,11.8,0.32,5.9,1.3,0.18
PURI,Bajrakote,"10/18/23, 12:00 AM",20.4846138,86.072872,0.0,14.0,137.0,0.6,0.0,0.39,0.0,18.0,0.79,5.3,0.0,0.39
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625660747405185,85.25622250168793,0.0,21.0,129.0,0.6,0.0,0.39,0.0,17.0,0.72,5.2,0.0,0.36
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625703595591453,85.25620936605769,0.0,27.0,137.0,0.8,0.0,0.43,0.0,19.0,0.59,5.6,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62570378125072,85.25619932440709,0.0,27.0,149.0,0.6,0.0,0.43,0.0,19.0,0.69,5.8,0.0,0.29
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62616912284715,85.25636613381862,0.0,13.0,129.0,0.4,0.0,0.53,0.0,39.0,0.72,5.3,0.0,0.69
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626161227700624,85.25632235195253,0.0,11.0,144.0,0.6,0.0,0.53,0.0,33.0,0.69,5.8,0.0,0.59
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625720194940733,85.25627730614238,0.0,6.0,141.0,0.8,0.0,0.39,0.0,17.0,0.67,5.6,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625703526027667,85.25620873132642,0.0,17.0,147.0,0.8,0.0,0.49,0.0,39.0,0.72,5.3,0.0,0.64
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626144345522626,85.25632254130986,0.0,27.0,144.0,0.8,0.0,0.49,0.0,31.0,0.56,5.9,0.0,0.42
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625702602888097,85.25625565059173,0.0,11.0,147.0,0.2,0.0,0.49,0.0,17.0,0.52,5.3,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62572581852992,85.25628691284354,0.0,21.0,149.0,0.6,0.0,0.49,0.0,37.0,0.65,5.7,0.0,0.39
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625721434632005,85.25621821104731,0.0,6.0,141.0,0.6,0.0,0.54,0.0,37.0,0.51,5.3,0.0,0.75
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626177340954342,85.25634017181797,0.0,3.0,133.0,0.6,0.0,0.49,0.0,33.0,0.62,5.2,0.0,0.65
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62574012510445,85.25627653867167,0.0,21.0,149.0,0.6,0.0,0.49,0.0,17.0,0.66,5.3,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62616239526788,85.25636067719743,0.0,11.0,137.0,0.8,0.0,0.54,0.0,11.0,0.73,5.3,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626177340954342,85.25634017181797,0.0,21.0,147.0,0.4,0.0,0.45,0.0,13.0,0.72,5.4,0.0,0.66
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625698294071785,85.25621477210537,0.0,17.0,147.0,0.8,0.0,0.52,0.0,17.0,0.55,5.4,0.0,0.18
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626159759398067,85.25633807251869,0.0,9.0,137.0,0.4,0.0,0.55,0.0,29.0,0.59,5.8,0.0,0.54
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626167537370915,85.25635589399177,0.0,3.0,137.0,0.6,0.0,0.52,0.0,33.0,0.69,5.6,0.0,0.27
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625693457210897,85.25622802318159,0.0,3.0,133.0,0.6,0.0,0.49,0.0,14.0,0.66,5.4,0.0,0.03
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62575864621364,85.25628587542492,0.0,27.0,131.0,0.3,0.0,0.37,0.0,34.0,0.73,5.3,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.6257421003534,85.25626011464779,0.0,9.0,139.0,0.6,0.0,0.59,0.0,31.0,0.69,5.8,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530382549566905,85.21922554472587,0.0,8.0,144.0,0.8,0.0,0.49,0.0,31.0,0.69,5.3,0.0,0.23
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62615404683765,85.25634606414967,0.0,11.0,139.0,0.6,0.0,0.39,0.0,31.0,0.77,5.1,0.0,0.23
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53041869996236,85.21922885934723,0.0,9.0,149.0,0.6,0.0,0.43,0.0,47.0,0.73,5.6,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530406824904343,85.21921763330661,0.0,18.0,134.0,0.8,0.0,0.49,0.0,31.0,0.76,5.6,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62571873989577,85.25625897174436,0.0,11.0,141.0,0.6,0.0,0.41,0.0,21.0,0.55,5.9,0.0,0.31
PURI,Bajrakote,"10/18/23, 12:00 AM",19.53039713725688,85.21922389637763,0.0,11.0,141.0,0.7,0.0,0.38,0.0,33.0,0.83,5.4,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625878482293405,85.25637294197591,0.0,11.0,154.0,0.6,0.0,0.54,0.0,41.0,0.83,5.6,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62570483452501,85.25623143287953,0.0,9.0,129.0,0.6,0.0,0.39,0.0,37.0,0.59,5.4,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625928771153752,85.25635387118037,0.0,6.0,137.0,0.8,0.0,0.49,0.0,29.0,0.74,5.8,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530418706719235,85.21923833654972,0.0,19.0,137.0,0.4,0.0,0.54,0.0,29.0,0.72,5.4,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530411777326425,85.21922251529018,0.0,9.0,141.0,0.6,0.0,0.39,0.0,37.0,0.77,5.6,0.0,0.13
PURI,Bajrakote,"10/18/23, 12:00 AM",19.626173148341508,85.25633138533696,0.0,11.0,111.0,0.4,0.0,0.54,0.0,19.0,0.72,5.9,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.6256923771632,85.25623624658131,0.0,17.0,134.0,0.4,0.0,0.53,0.0,39.0,0.79,5.3,0.0,0.21
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62599022062388,85.25632788351639,0.0,9.0,165.0,0.8,0.0,0.39,0.0,39.0,0.62,5.3,0.0,0.16
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530423884653707,85.21923021155571,0.0,14.0,141.0,0.6,0.0,0.39,0.0,37.0,0.73,5.4,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.62569893529676,85.25623427583363,0.0,9.0,134.0,0.4,0.0,0.39,0.0,33.0,0.77,5.3,0.0,0.17
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625717913537446,85.25623237103034,0.0,3.0,167.0,0.6,0.0,0.41,0.0,41.0,0.69,5.3,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530384119347858,85.2192220850016,0.0,14.0,137.0,0.4,0.0,0.29,0.0,37.0,0.74,5.9,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.530394145327367,85.21922540137402,0.0,13.0,139.0,0.6,0.0,0.54,0.0,33.0,0.79,5.9,0.0,0.19
PURI,Bajrakote,"10/18/23, 12:00 AM",19.625708498503005,85.25622832824266,0.0,17.0,109.0,0.3,0.0,0.39,0.0,17.0,0.69,5.6,0.0,0.19
