district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
KOLASIB,Lungdai,"11/13/23, 12:00 AM",23.87955913,92.74206828,476.0,51.0,234.0,1.0,1.0,1.0,1.0,1.0,0.52,4.96,1.0,0.12
KOLASIB,Lungdai,"11/13/23, 12:00 AM",23.8790166,92.7480243,201.0,36.0,112.0,1.0,1.0,1.0,1.0,1.0,0.9,5.21,1.0,0.09
KOLASIB,Bairabi North,"11/13/23, 12:00 AM",24.2379895,92.5496999,478.0,64.0,240.0,1.0,1.0,1.0,1.0,1.0,0.62,4.68,1.0,0.04
KOLASIB,Phaisen,"11/13/23, 12:00 AM",24.3820794,92.6783539,363.0,81.0,359.0,1.0,1.0,1.0,1.0,1.0,0.51,5.03,1.0,0.08
KOLASIB,Lungdai,"11/13/23, 12:00 AM",23.88003948,92.74436647,614.0,58.0,204.0,1.0,1.0,1.0,1.0,1.0,0.98,4.96,1.0,0.1
KOLASIB,Kolasib Project Veng,"11/13/23, 12:00 AM",24.207225,92.66553666666664,297.0,67.0,132.0,1.0,1.0,1.0,1.0,1.0,0.88,4.67,1.0,0.09
KOLASIB,Phaisen,"11/13/23, 12:00 AM",24.36230634,92.6701645,163.0,110.0,250.0,1.0,1.0,1.0,1.0,1.0,0.88,4.9,1.0,0.06
KOLASIB,Bilkhawthlir South,"11/13/23, 12:00 AM",24.34138555,92.69090957,250.0,94.0,150.0,1.0,1.0,1.0,1.0,1.0,0.62,5.01,1.0,0.05
KOLASIB,Buhchangphai,"11/13/23, 12:00 AM",24.3352307,92.7044449,230.0,98.0,250.0,1.0,1.0,1.0,1.0,1.0,0.56,4.97,1.0,0.03
KOLASIB,Lungdai,"11/13/23, 12:00 AM",23.87999722,92.7435173,225.0,37.0,145.0,1.0,1.0,1.0,1.0,1.0,0.6,4.67,1.0,0.07
KOLASIB,Buhchangphai,"11/13/23, 12:00 AM",24.3813427,92.6780434,334.0,54.0,164.0,1.0,1.0,1.0,1.0,1.0,0.72,4.65,1.0,0.04
KOLASIB,Bilkhawthlir South,"11/13/23, 12:00 AM",24.3344112,92.7087948,137.0,98.0,161.0,1.0,1.0,1.0,1.0,1.0,0.74,5.21,1.0,0.05
KOLASIB,Kolasib Tumpui,"11/13/23, 12:00 AM",24.22791666666667,92.67172666666666,347.0,57.0,227.0,1.0,1.0,1.0,1.0,1.0,0.93,4.97,1.0,0.07
KOLASIB,Kolasib Tumpui,"11/13/23, 12:00 AM",24.230125,92.67297166666668,314.0,74.0,130.0,1.0,1.0,1.0,1.0,1.0,0.95,4.87,1.0,0.09
KOLASIB,Lungdai,"11/13/23, 12:00 AM",23.87892485,92.74637854,150.0,34.0,97.0,1.0,1.0,1.0,1.0,1.0,0.4,4.71,1.0,0.05
KOLASIB,Kolasib Tumpui,"11/13/23, 12:00 AM",24.229901666666667,92.67186166666669,287.0,47.0,198.0,1.0,1.0,1.0,1.0,1.0,0.6,4.89,1.0,0.1
KOLASIB,Kolasib Project Veng,"11/13/23, 12:00 AM",24.221481666666666,92.64718,450.0,78.0,198.0,1.0,1.0,1.0,1.0,1.0,0.7,4.58,1.0,0.07
KOLASIB,Lungdai,"11/13/23, 12:00 AM",23.8806319,92.74096772,506.0,30.0,148.0,1.0,1.0,1.0,1.0,1.0,0.72,4.67,1.0,0.07
SAITUAL,Chiahpui,"10/12/23, 12:00 AM",25.40662944,85.39803695,203.0,19.0,385.0,0.17,34.82,3.08,8.18,36.0,0.312,7.34,24.12,0.402
SAITUAL,Chiahpui,"9/27/23, 12:00 AM",25.40709483,85.39866991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.643
SERCHHIP,Serchhip II,"12/15/23, 12:00 AM",23.2567254,92.889359,188.1,30.41,84.448,0.0,0.0,0.0,0.0,0.0,0.45,5.7,0.0,0.0
SERCHHIP,Serchhip IV,"12/15/23, 12:00 AM",23.3076476,92.8571777,150.48,26.56,82.992,0.0,0.0,0.0,0.0,0.0,0.45,5.6,0.0,0.0
SERCHHIP,North Vanlaiphai,"12/12/23, 12:00 AM",23.180668333333333,93.036565,150.48,18.43,67.088,0.0,0.0,0.0,0.0,0.0,0.3,4.8,0.0,0.0
SERCHHIP,Chekawn,"12/12/23, 12:00 AM",23.173571666666664,93.05385666666668,150.48,21.59,53.088,0.0,0.0,0.0,0.0,0.0,0.6,5.4,0.0,0.0
SERCHHIP,Serchhip VI,"12/14/23, 12:00 AM",23.2567254,92.889359,213.18,23.43,94.04,0.0,0.0,0.0,0.0,0.0,0.75,5.5,0.0,0.0
SERCHHIP,Serchhip VI,"12/15/23, 12:00 AM",23.34405,92.84718666666669,125.4,14.86,60.928,0.0,0.0,0.0,0.0,0.0,0.75,5.1,0.0,0.0
SERCHHIP,Serchhip III,"12/14/23, 12:00 AM",23.2567254,92.889359,200.64,18.43,89.936,0.0,0.0,0.0,0.0,0.0,0.75,5.4,0.0,0.0
SERCHHIP,North Vanlaiphai,"12/13/23, 12:00 AM",23.13049833333333,93.04644166666668,188.1,43.63,28.0,0.0,0.0,0.0,0.0,0.0,0.45,5.2,0.0,0.0
SERCHHIP,Serchhip II,"12/14/23, 12:00 AM",23.2567254,92.889359,150.48,30.55,80.752,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0
SERCHHIP,North Vanlaiphai,"12/13/23, 12:00 AM",23.130713333333333,93.05129833333334,125.4,17.89,29.904,0.0,0.0,0.0,0.0,0.0,0.6,5.4,0.0,0.0
