district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
GANGTOK,Marchak,"3/26/24, 12:00 AM",27.28742659091949,88.58350932598114,415.0,35.84,262.08,0.944,14.89,2.7,60.19,37.92,0.73,4.5,2.04,0.3
GANGTOK,Tshalumthang,"4/2/24, 12:00 AM",27.2539001,88.5328139,471.0,33.6,207.2,1.724,19.13,18.6,41.26,7.23,0.67,4.8,5.21,0.3
GANGTOK,Tintek,"2/1/24, 12:00 AM",27.37442749,88.51037671,231.0,24.4,273.28,5.5,0.18,4.6,33.19,0.16,0.41,6.0,13.26,0.2
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.243486768566072,88.51793434470892,443.0,33.6,165.76,0.001,12.0,1.5,22.4,33.92,0.64,6.1,2.86,0.2
GANGTOK,Rawtey Rumtek,"2/17/24, 12:00 AM",27.31147773,88.57592815,244.0,19.12,122.08,0.679,22.65,13.6,12.16,0.05,0.43,5.4,5.47,0.1
GANGTOK,Luing,"2/14/24, 12:00 AM",27.3453835,88.6062695,369.0,22.4,196.0,0.53,8.12,11.8,60.43,21.9,0.57,4.7,2.41,0.5
GANGTOK,Navey,"3/30/24, 12:00 AM",27.3846561,88.6067916,444.0,24.4,349.44,1.321,33.92,2.0,77.21,43.4,0.64,4.7,4.47,0.2
GANGTOK,Lingdum,"2/17/24, 12:00 AM",27.3147944,88.5971365,368.0,19.71,122.08,0.001,10.4,15.7,4.29,1.2,0.57,6.0,7.9,0.1
GANGTOK,Navey,"3/15/24, 12:00 AM",27.3754887,88.6049431,560.0,24.4,122.08,4.1,18.19,1.9,50.33,23.1,0.77,5.4,18.54,0.2
GANGTOK,Tumin,"4/7/24, 12:00 AM",27.30590833333333,88.50281166666667,449.0,19.71,285.6,0.016,44.1,15.4,21.27,75.49,0.67,5.2,11.87,0.2
GANGTOK,Ranka,"4/27/24, 12:00 AM",27.339591666666667,88.59743833333332,263.0,35.8,297.92,1.361,25.19,8.8,51.28,10.96,0.47,4.4,6.62,0.1
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.34326293,88.58180317,266.0,19.71,218.4,1.584,18.01,2.6,73.26,36.92,0.41,5.9,1.38,0.2
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.34138,88.583,312.0,33.6,143.36,1.929,38.8,14.12,41.6,21.51,0.51,6.0,6.74,0.4
GANGTOK,Nandok,"3/27/24, 12:00 AM",27.2917253,88.6040763,471.0,24.4,203.84,0.936,24.13,6.8,72.33,57.87,0.67,4.5,1.36,0.2
GANGTOK,Dung Dung,"4/9/24, 12:00 AM",27.2865736,88.4623404,626.0,33.6,216.16,0.032,38.24,8.4,38.24,0.04,0.46,6.0,25.43,0.2
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.23480428,88.50171423,564.0,33.6,314.72,0.073,20.9,12.09,19.52,31.1,0.86,4.7,2.35,0.2
GANGTOK,Lingdok,"4/13/24, 12:00 AM",27.38758333333333,88.57176166666667,371.0,35.84,143.36,0.008,40.16,40.4,87.28,13.27,0.58,5.4,27.95,0.1
GANGTOK,Navey,"4/1/24, 12:00 AM",27.4008972,88.5790273,560.0,19.12,239.68,0.181,36.19,3.1,107.96,44.58,0.79,5.5,1.91,0.2
GANGTOK,Naitam,"4/28/24, 12:00 AM",27.2936102,88.6465956,560.0,35.8,204.96,1.305,32.5,23.3,32.14,30.43,0.86,4.4,30.18,0.1
GANGTOK,Raley-Khese,"4/28/24, 12:00 AM",27.346796666666663,88.48618333333334,424.0,19.71,143.36,1.267,11.09,18.5,17.8,34.51,0.64,4.8,2.47,0.2
GANGTOK,Rabdang,"4/9/24, 12:00 AM",27.25746833333333,88.50919666666665,295.0,34.04,250.88,0.07,19.24,8.2,62.22,4.71,0.51,6.0,3.25,0.5
GANGTOK,Khamdong,"4/6/24, 12:00 AM",27.26588166666667,88.46989666666666,113.0,19.71,285.6,0.009,73.15,12.6,18.08,46.81,0.2,4.4,25.61,0.3
GANGTOK,Tintek,"4/12/24, 12:00 AM",27.3658661,88.4938107,539.0,31.36,240.8,4.265,16.4,13.05,87.71,12.42,0.73,4.4,10.26,0.2
GANGTOK,Tumlabung,"4/16/24, 12:00 AM",27.2745317,88.5777883,407.0,22.4,174.72,0.043,57.1,9.6,53.05,0.33,0.61,4.6,12.24,0.1
GANGTOK,Barbing,"3/5/24, 12:00 AM",27.32527995,88.58650758,299.0,33.6,143.36,5.041,28.15,21.4,39.19,3.21,0.51,5.5,0.81,0.6
GANGTOK,Tirkutam,"4/3/24, 12:00 AM",27.2723896,88.5095372,396.0,30.9,165.76,3.541,47.36,5.1,26.29,0.02,0.62,4.4,8.36,0.1
GANGTOK,Rakdong,"4/15/24, 12:00 AM",27.39484995,88.51533369,379.0,31.36,247.52,7.237,61.22,6.1,61.22,15.48,0.57,5.0,7.237,0.1
GANGTOK,Martam,"5/3/24, 12:00 AM",27.265195,88.56389666666668,260.0,19.71,213.92,1.281,46.37,4.7,59.43,26.59,0.46,5.3,8.63,0.2
GANGTOK,Lingzey (Simik),"5/4/24, 12:00 AM",27.290840000000003,88.456125,338.0,34.04,132.16,0.238,24.25,2.4,99.44,10.48,0.56,5.0,27.26,0.3
GANGTOK,Dung Dung,"5/4/24, 12:00 AM",27.2368202,88.4223205,540.0,34.04,229.6,0.042,81.33,5.6,29.34,31.59,0.74,6.0,14.89,0.1
GANGTOK,Tintek,"2/1/24, 12:00 AM",27.37266373,88.51343404,330.0,19.71,122.08,6.8,10.5,8.4,19.8,0.08,0.54,4.5,9.79,0.3
GANGTOK,Navey,"4/1/24, 12:00 AM",27.4008972,88.5790273,561.0,19.71,218.4,0.171,69.17,19.2,73.12,21.15,0.86,5.6,2.81,0.2
GANGTOK,Luing,"5/6/24, 12:00 AM",27.3623618,88.6170477,276.0,29.12,219.52,0.12,26.18,18.04,62.18,19.27,0.49,5.3,7.81,0.1
GANGTOK,Martam,"4/4/24, 12:00 AM",27.26507333333333,88.563825,312.0,29.12,204.96,0.011,64.13,3.8,59.13,31.47,0.52,4.9,22.1,0.2
GANGTOK,Lingdok,"4/13/24, 12:00 AM",27.3963661,88.5666482,560.0,22.4,204.96,0.028,64.13,18.9,55.44,8.92,0.86,5.0,10.11,0.2
GANGTOK,Marchak,"3/14/24, 12:00 AM",27.288284999999995,88.58601166666668,560.0,33.6,203.84,0.168,18.19,10.3,21.95,13.92,0.8,6.0,17.53,0.2
GANGTOK,Namli,"2/6/24, 12:00 AM",27.2705739,88.57931355000001,350.0,22.4,165.76,0.005,36.33,14.11,55.09,34.54,0.56,6.1,1.25,0.5
GANGTOK,Nandok,"3/5/24, 12:00 AM",27.302244,88.5907991,181.0,30.91,189.28,3.731,18.1,12.4,58.23,0.04,0.32,4.8,4.4,0.5
GANGTOK,Sichey,"2/1/24, 12:00 AM",27.329541,88.6028694,504.0,22.4,285.6,0.074,21.9,40.5,30.29,25.09,0.7,4.0,0.71,0.1
GANGTOK,Luing,"2/13/24, 12:00 AM",27.3611523,88.59523384,497.0,19.71,178.08,0.111,23.07,22.03,18.06,23.56,0.69,5.0,6.95,0.5
GANGTOK,Rongay,"2/21/24, 12:00 AM",27.3267495,88.6176509,434.0,29.12,239.68,6.241,34.09,22.9,41.27,20.11,0.63,5.4,12.29,0.7
GANGTOK,Ranka,"4/2/24, 12:00 AM",27.3349117,88.588285,274.0,31.36,297.92,1.471,32.71,11.9,5.9,68.29,0.49,6.0,2.51,0.1
GANGTOK,Nandok,"3/27/24, 12:00 AM",27.291373,88.6055848,560.0,19.71,133.28,1.28,38.14,8.9,56.14,25.27,0.77,4.7,0.31,0.7
GANGTOK,Navey,"3/30/24, 12:00 AM",27.3952483,88.6013608,276.0,24.4,285.6,1.311,22.5,4.7,73.28,13.7,0.49,6.0,1.86,0.2
GANGTOK,Rawtey Rumtek,"2/22/24, 12:00 AM",27.31134466,88.57522583,359.0,29.12,250.88,0.262,29.5,26.4,31.16,6.21,0.57,5.7,2.66,0.3
GANGTOK,Nandok,"3/5/24, 12:00 AM",27.3057891,88.5923916,560.0,19.71,285.6,0.242,32.1,18.4,60.31,2.3,0.78,5.6,2.37,0.6
GANGTOK,Namli,"4/30/24, 12:00 AM",27.2750276,88.5871774,273.0,31.36,262.08,1.002,34.19,5.9,57.36,22.13,0.49,5.4,10.82,0.3
GANGTOK,Naitam,"4/28/24, 12:00 AM",27.2403124,88.6055848,252.0,34.04,178.08,1.264,19.2,8.6,22.19,22.09,0.56,4.6,14.46,0.2
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.32814311,88.51033199,325.0,22.4,216.16,0.022,12.14,13.03,26.34,31.74,0.54,4.7,15.92,0.3
GANGTOK,Marchak,"3/26/24, 12:00 AM",27.29179561,88.58328275,442.0,19.12,250.88,1.455,32.21,3.5,40.78,61.89,0.64,4.7,0.08,0.2
GANGTOK,Martam,"4/27/24, 12:00 AM",27.291655,88.56625666666666,407.0,30.9,237.44,1.386,34.07,27.17,43.96,24.89,0.61,6.1,6.22,0.1
GANGTOK,Chisopani,"2/2/24, 12:00 AM",27.24274765234441,88.50783457048237,499.0,29.12,239.68,0.001,10.11,18.9,23.9,36.38,0.69,5.9,4.39,0.3
GANGTOK,Luing,"4/16/24, 12:00 AM",27.35072245,88.59804252,520.0,15.44,188.16,0.188,4.9,4.8,4.95,69.36,0.71,5.0,1.07,0.5
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.2416282,88.5186075,560.0,19.71,204.96,1.381,13.3,1.5,14.9,22.91,0.95,5.6,1.16,0.2
GANGTOK,Sajong Rumtek,"2/8/24, 12:00 AM",27.3057094,88.5702717,218.0,22.4,178.08,0.001,21.29,16.9,6.41,39.48,0.55,4.3,4.2,0.7
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.3415665,88.579365,537.0,33.6,133.28,1.749,42.11,16.12,34.6,27.17,0.72,5.5,2.44,0.3
GANGTOK,Parbing,"4/16/24, 12:00 AM",27.3472967,88.5871017,377.0,29.12,344.44,7.1,18.19,16.11,36.5,9.54,0.58,5.3,9.3,0.5
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.3432558,88.5790273,277.0,31.36,194.88,1.82,78.81,8.9,24.08,35.27,0.47,4.7,4.23,0.7
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.3277667,88.5019771,464.0,24.4,207.2,0.071,52.12,18.15,38.7,17.9,0.64,5.0,15.31,0.2
GANGTOK,Sirwani,"4/22/24, 12:00 AM",27.24171,88.48095166666666,286.0,19.71,245.28,2.47,19.5,4.2,66.68,15.2,0.5,6.0,2.87,0.2
GANGTOK,Namli,"4/4/24, 12:00 AM",27.2750276,88.5871774,342.0,31.36,285.6,0.011,55.47,4.8,56.49,2.43,0.45,6.1,22.77,0.2
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.2386254,88.5125608,560.0,22.4,240.8,0.213,36.44,1.1,35.8,18.8,0.79,4.4,5.64,0.1
GANGTOK,Lingdum,"2/17/24, 12:00 AM",27.3273338,88.5660443,363.0,34.04,133.28,0.029,24.2,17.2,20.1,8.52,0.57,4.6,1.55,0.5
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.23953813780099,88.51274401880801,312.0,22.4,189.28,1.249,16.1,13.9,20.24,28.44,0.51,5.3,9.01,0.3
GANGTOK,Tumlabung,"4/4/24, 12:00 AM",27.2772194,88.58597,466.0,19.71,122.08,0.026,68.61,20.9,82.08,0.06,0.66,6.0,24.51,0.5
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.239409224130213,88.51270101964474,312.0,22.4,189.28,1.249,16.1,13.9,20.24,28.44,0.51,5.3,9.01,0.3
GANGTOK,Tumin,"4/23/24, 12:00 AM",27.30493,88.50553166666666,547.0,24.4,213.92,0.103,40.3,41.0,64.29,7.35,0.73,4.6,15.35,0.3
GANGTOK,Naitam,"4/26/24, 12:00 AM",27.29832936,88.63653205,278.0,19.71,229.6,1.208,14.12,21.5,29.24,17.36,0.49,5.2,27.92,0.2
GANGTOK,Lingdok,"4/13/24, 12:00 AM",27.3965227,88.582046,551.0,31.36,216.16,0.093,21.57,8.5,23.58,31.43,0.74,4.4,22.84,0.1
GANGTOK,Luing,"2/7/24, 12:00 AM",27.3525076,88.59990128,281.0,26.64,297.92,0.495,29.12,12.06,17.8,0.96,0.5,5.2,7.36,0.5
GANGTOK,Lingdok,"4/13/24, 12:00 AM",27.38772,88.57207333333332,236.0,33.6,166.88,0.021,15.62,31.0,27.2,21.16,0.42,5.3,10.57,0.2
GANGTOK,Sirwani,"2/2/24, 12:00 AM",27.250848333333337,88.48421833333332,561.0,35.0,188.16,5.2,15.8,15.11,20.6,19.25,0.76,4.5,0.08,0.2
GANGTOK,Luing,"2/14/24, 12:00 AM",27.3266506,88.6112274,269.0,19.71,297.92,0.06,84.26,12.08,1.18,16.3,0.48,6.1,3.19,0.1
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.23451745,88.49827715,257.0,33.6,252.0,1.109,18.12,12.9,54.25,28.61,0.41,5.9,7.49,0.2
GANGTOK,Budang Thangsing,"4/6/24, 12:00 AM",27.27387,88.46640166666666,348.0,24.4,349.44,0.031,69.02,4.8,64.89,23.37,0.69,5.6,14.22,0.1
GANGTOK,Lingzey (Simik),"4/15/24, 12:00 AM",27.289745,88.45699833333335,560.0,19.74,189.26,0.054,72.14,8.4,49.23,9.27,0.79,4.5,18.46,0.3
GANGTOK,Rakdong,"4/15/24, 12:00 AM",27.39687817,88.52214285,397.0,22.4,204.96,6.351,74.26,16.4,74.26,26.52,0.63,4.5,6.351,0.1
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.3277667,88.5019771,348.0,34.04,314.72,0.042,43.85,4.8,81.32,11.27,0.57,6.1,10.09,0.3
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.2477179,88.5388577,261.0,35.34,297.92,1.321,12.18,34.46,28.04,25.3,0.44,5.0,8.64,0.2
GANGTOK,Martam,"4/27/24, 12:00 AM",27.29142,88.56895166666666,560.0,19.71,285.6,1.191,44.24,24.1,75.21,12.42,0.94,4.8,17.8,0.1
GANGTOK,Syari,"2/14/24, 12:00 AM",27.31223053,88.60603307,301.0,31.36,314.72,0.241,19.11,30.3,12.5,55.7,0.51,5.3,18.51,0.2
GANGTOK,Nandok,"3/13/24, 12:00 AM",27.297746666666665,88.61032166666668,230.0,29.12,240.8,6.935,41.13,2.9,64.89,46.91,0.41,4.5,15.01,0.2
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.32640466,88.5078646,264.0,19.71,216.16,0.037,18.15,8.6,30.19,9.16,0.49,4.4,2.27,0.1
GANGTOK,Singbel,"3/22/24, 12:00 AM",27.3077053,88.4468994,560.0,19.71,262.08,0.126,18.12,2.8,54.25,0.59,0.96,4.8,15.87,0.6
GANGTOK,Syari,"2/20/24, 12:00 AM",27.3174791,88.6086016,367.0,19.71,188.16,0.113,32.11,21.08,29.21,12.18,0.57,6.0,2.79,0.5
GANGTOK,Martam,"4/4/24, 12:00 AM",27.264959999999995,88.56377166666668,560.0,33.6,269.92,0.095,47.75,45.7,65.85,2.1,0.81,6.1,7.64,0.3
GANGTOK,Chisopani,"4/29/24, 12:00 AM",27.240679753012955,88.51309429854155,560.0,19.71,199.36,1.614,42.2,17.2,38.44,37.52,0.87,5.7,8.79,0.3
GANGTOK,Naitam,"4/26/24, 12:00 AM",27.29832936,88.63653205,350.0,19.71,262.08,1.406,26.46,6.9,39.26,24.67,0.56,4.4,16.18,0.1
GANGTOK,Martam,"4/27/24, 12:00 AM",27.28934333333333,88.56873833333333,222.0,34.04,143.36,1.22,18.09,32.12,39.9,27.16,0.39,5.8,27.66,0.3
GANGTOK,Budang Thangsing,"4/6/24, 12:00 AM",27.273083333333336,88.46126333333335,560.0,19.71,166.88,0.091,18.01,18.8,26.18,19.56,0.94,4.8,32.41,0.3
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.23392339,88.49921169,313.0,29.12,178.08,1.369,55.7,15.4,24.93,39.48,0.53,4.8,3.24,0.2
GANGTOK,Syari,"2/14/24, 12:00 AM",27.3137373,88.6088265,338.0,19.12,281.12,0.04,62.29,18.09,11.09,23.2,0.55,6.0,9.78,0.5
GANGTOK,Navey,"3/30/24, 12:00 AM",27.3772594,88.6013608,350.0,30.9,213.92,1.344,47.6,9.4,53.95,55.7,0.56,5.4,0.44,0.2
GANGTOK,Rey Mendu,"2/20/24, 12:00 AM",27.31127833333333,88.55928,197.0,31.36,250.88,7.239,51.5,19.6,16.8,16.21,0.37,4.9,6.29,0.1
GANGTOK,Tshalumthang,"4/2/24, 12:00 AM",27.2553538,88.5313028,560.0,31.36,133.28,1.463,19.12,8.7,65.8,2.47,0.97,5.7,9.64,0.2
GANGTOK,Nandok,"3/27/24, 12:00 AM",27.2917253,88.6040763,560.0,31.36,204.96,1.938,34.05,2.9,72.18,38.42,0.77,6.0,1.43,0.2
GANGTOK,Chuba,"2/6/24, 12:00 AM",27.2669099,88.5835553,277.0,30.91,218.4,0.666,51.12,17.8,3.15,51.74,0.49,4.4,4.08,0.3
GANGTOK,Aritar,"4/16/24, 12:00 AM",27.283215,88.47152,339.0,31.36,262.08,6.015,44.36,1.9,25.71,0.06,0.57,4.4,4.36,0.2
GANGTOK,Samdong,"2/6/24, 12:00 AM",27.351305000000004,88.48627666666668,332.0,24.4,200.48,5.2,10.16,20.6,80.35,24.4,0.54,4.7,2.58,0.1
GANGTOK,Lingdum,"2/17/24, 12:00 AM",27.3307156,88.573593,358.0,22.4,206.08,1.816,18.06,17.1,29.18,1.71,0.57,6.0,1.7,0.4
GANGTOK,Rey Mendu,"2/20/24, 12:00 AM",27.31179833333333,88.56281833333333,368.0,29.12,147.72,6.147,23.8,13.6,29.4,7.19,0.57,4.9,7.19,0.4
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.34165156,88.58220275,340.0,31.36,285.6,1.804,22.18,7.9,53.95,17.2,0.55,5.6,8.33,0.2
GANGTOK,Rey Mendu,"5/2/24, 12:00 AM",27.31816833333333,88.560465,400.0,19.12,334.88,1.721,59.25,17.1,9.5,2.82,0.64,6.0,7.78,0.1
GANGTOK,Navey,"3/30/24, 12:00 AM",27.3776416,88.6028694,339.0,26.68,143.36,1.217,42.13,1.4,41.32,46.25,0.55,6.1,4.89,0.5
GANGTOK,Navey,"3/30/24, 12:00 AM",27.3952483,88.6013608,259.0,30.9,250.88,0.745,82.1,7.8,78.42,73.58,0.46,5.4,2.66,0.2
GANGTOK,Sirwani,"5/13/24, 12:00 AM",27.31980269,88.60330102,560.0,29.12,239.68,0.044,34.1,19.3,29.04,41.96,0.88,6.2,11.32,0.2
GANGTOK,Rongay,"2/22/24, 12:00 AM",27.33479833333333,88.64092666666666,343.0,29.12,252.0,3.832,16.13,17.0,51.19,2.09,0.55,4.7,3.81,0.7
GANGTOK,Tumin,"4/6/24, 12:00 AM",27.33748431,88.49156831,561.0,19.12,213.92,0.078,14.62,9.4,22.11,16.11,0.86,5.4,13.87,0.1
GANGTOK,Phegyong,"4/3/24, 12:00 AM",27.2598184,88.50335212,291.0,34.4,239.68,7.24,33.7,26.9,24.4,9.82,0.5,5.3,0.95,0.5
GANGTOK,Aritar,"4/16/24, 12:00 AM",27.280205,88.473105,560.0,22.4,211.12,6.431,30.1,2.9,80.79,1.17,0.66,4.6,2.27,0.2
GANGTOK,Namli,"3/14/24, 12:00 AM",27.266813650000003,88.58255656666667,560.0,19.71,252.0,6.152,66.49,7.9,19.25,26.15,0.75,6.1,3.25,0.2
GANGTOK,Aritar,"4/16/24, 12:00 AM",27.280571666666667,88.47006666666667,539.0,34.04,209.44,6.212,30.2,6.4,55.4,11.61,0.73,4.8,2.72,0.2
GANGTOK,Luing,"3/30/24, 12:00 AM",27.36017059,88.59706814,395.0,30.9,165.76,1.285,9.43,13.2,22.95,1.285,0.61,5.1,1.71,0.1
GANGTOK,Martam,"4/4/24, 12:00 AM",27.27325213,88.53379359,326.0,33.6,197.12,0.021,0.13,25.95,80.4,2.3,0.48,5.6,0.01,0.1
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.32639126,88.5080433,339.0,19.71,281.12,0.006,42.74,14.9,47.23,39.52,0.55,6.0,27.22,0.1
GANGTOK,Rakdong,"4/15/24, 12:00 AM",27.39477437,88.52421718,560.0,19.71,254.24,5.213,48.24,3.2,79.69,10.1,0.96,5.8,5.213,0.3
GANGTOK,Namli,"2/6/24, 12:00 AM",27.2735522,88.5865737,350.0,33.6,204.96,0.983,4.8,16.9,20.8,22.96,0.56,6.0,2.69,0.4
GANGTOK,Chisopani,"4/1/24, 12:00 AM",27.2416314,88.5189098,340.0,24.4,219.52,1.134,5.4,21.28,31.81,41.98,0.56,4.5,0.22,0.6
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.34235848,88.58509752,547.0,33.6,297.92,1.145,22.57,6.2,120.5,17.19,0.73,5.3,2.36,0.2
GANGTOK,Lingdum,"2/17/24, 12:00 AM",27.310539,88.5757064,411.0,26.88,143.36,0.042,18.06,13.9,5.04,3.19,0.61,4.4,0.72,0.7
GANGTOK,Rongay,"2/20/24, 12:00 AM",27.336894,88.64117,235.0,19.12,207.2,7.149,13.3,19.13,117.08,18.19,0.41,4.9,0.01,0.5
GANGTOK,Tumlabung,"4/16/24, 12:00 AM",27.276575,88.58059,344.0,31.36,29.6,0.018,21.18,9.8,80.22,0.11,0.55,5.3,6.81,0.2
GANGTOK,Martam,"4/4/24, 12:00 AM",27.266955,88.56345833333334,305.0,33.6,161.28,0.038,82.67,24.6,33.22,0.09,0.52,5.4,25.56,0.2
GANGTOK,Nandok,"3/13/24, 12:00 AM",27.2994832,88.6086016,560.0,31.36,188.16,0.108,87.18,3.9,33.48,28.42,0.86,5.6,16.09,0.5
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.32846339,88.50903188,560.0,19.71,207.2,0.311,21.9,3.6,26.19,25.71,0.86,5.8,25.78,0.1
GANGTOK,Chisopani,"2/2/24, 12:00 AM",27.242500763386488,88.50815853103995,561.0,29.12,217.28,0.075,14.7,22.9,18.7,59.51,0.78,5.7,1.92,0.4
GANGTOK,Navey,"3/30/24, 12:00 AM",27.3846561,88.6067916,313.0,19.71,121.8,1.287,25.77,2.2,67.27,51.22,0.52,4.6,2.63,0.3
GANGTOK,Rawtey Rumtek,"2/17/24, 12:00 AM",27.30859908,88.58258895,357.0,15.44,269.92,0.318,23.8,2.8,13.1,9.82,0.56,5.4,27.7,0.2
GANGTOK,Ranka,"4/1/24, 12:00 AM",27.34184053,88.58795714,449.0,33.6,207.2,1.118,83.1,10.1,121.12,14.66,0.67,5.1,7.1,0.5
GANGTOK,Ranka,"4/27/24, 12:00 AM",27.343083333333333,88.59736999999998,273.0,33.6,138.28,1.327,26.12,14.8,43.32,14.13,0.49,5.7,0.63,0.2
GANGTOK,Naitam,"4/26/24, 12:00 AM",27.29832936,88.63653205,560.0,35.8,144.48,1.102,42.12,27.4,50.22,14.16,0.91,5.3,26.78,0.2
GANGTOK,Tumin,"5/3/24, 12:00 AM",27.331671179272234,88.49393117241561,538.0,19.12,216.16,0.011,49.6,11.4,55.96,2.84,0.74,6.1,25.32,0.1
GANGTOK,Sangtong,"4/2/24, 12:00 AM",27.3342094,88.5923081,561.0,33.6,237.44,0.391,20.15,5.2,35.21,27.09,0.89,5.4,12.1,0.5
GANGTOK,Tumin,"4/8/24, 12:00 AM",27.2925591,88.4177959,561.0,19.71,189.28,0.167,40.24,19.12,52.11,26.91,0.76,4.9,12.86,0.2
GANGTOK,Naitam,"4/27/24, 12:00 AM",27.2394636,88.5941188,560.0,33.6,229.6,1.013,26.93,15.7,14.6,27.33,0.76,4.8,20.78,0.1
